Name,Latitude,Longitude
"daudzai",32.434034,64.479922
"kebonpenjara",-7.493889,109.3025
"kogin madaki",9.333333,11.216667
"grunefeld",52.683333,12.966667
"aitzendorf-hermsdorf",51.083333,12.866667
"adadere",3.2666667,45.6333333
"ban thung mai duan",6.712861,100.309194
"savenfors",59.883333,14.533333
"choqquequirau",-13.3833333,-72.8833333
"draskici",43.9138889,18.2269444
"weitaoho",31.966667,109.116667
"kubetskishki",55.3333333,23.2
"khirt",33.325139,50.144645
"drehidaclare bridge",52.4033333,-9.7333333
"fanqiao linchang",27.38,117.808333
"beablo",6.378873,-7.333966
"kannussuo",65.116667,31.9
"suifenhoshih",44.4,131.166667
"velin",52.2,30.5666667
"igam",7.283333,8.65
"zberzynek",52.434761,18.118095
"malyye loshkovitsy",59.583333,29.383333
"marah bakdash",34.3,36.3666667
"linchiaotou",30.014617,120.18106
"sundki",33.741389,72.613889
"pasacom",14.8,-90.8
"qizhen",31.683868,118.31007
"lambjerg",54.93433,9.890279
"gwachipe",9.266667,7.066667
"moulouang",12.45,14.8666667
"caserio hoyahermosa",38.25,-1.15
"gridi",-7.2538,112.4388
"zivkovo polje",44.9347222,18.3780556
"los lorcas",37.822916,-0.787232
"sorkh qal`eh",27.8016,57.9799
"pobla de segur",42.249185,0.967787
"`isaabad",37.4717,45.2118
"fuqingxiang",32.447395,106.216295
"`ambar sumuch",34.802934,67.588711
"harso",38.508263,35.967852
"humpum",25.066667,94.366667
"majri kalan",30.1328,76.7265
"culluri",-18.25,-67.55
"idumunni",38.9494444,127.4497222
"kasian kulon",-7.836944,111.239167
"redgate",52.1038889,-8.9058333
"ahouahikoro",8.300366,-3.95188
"marinci",45.1855556,17.9855556
"kissee mills",36.6836111,-93.0497222
"xiasujiazui",31.8815,105.928523
"rapitok number 4",-4.3833333,152.1166667
"qinglinchang",31.75521,105.802365
"rabinsma",12.0355556,-1.6380556
"kwaaiman",-31.918726,28.979203
"adoungous",11.25,19.6333333
"port murray",40.7855556,-74.9163889
"tiankuangtou",27.221667,111.206389
"glass house mountains",-26.897579,152.953186
"yigitharman",38.971031,40.96977
"tazeh",32.5892,49.3706
"mogbo",7.7,-12.1166667
"kamnla",39.7658333,20.8675
"verkhniy yemash",56.410092,56.016675
"egyhazasradoc",47.089114,16.617431
"ban wang yai",15.916667,100.283333
"dolgaya kurya",58.783333,62.416667
"doplangsantren",-7.4375,112.5541
"kumgwang",39.6277778,126.0591667
"agrate",45.566667,9.35
"velingara lali",13.5,-15.1333333
"suhailpur",23.9833333,91.1333333
"tusaquilla",-23.180339,-66.038007
"bogbalu",3.916667,20.15
"mengan",4.0,12.1833333
"kansheng",19.511076,109.741161
"jodenpeel",51.539499,5.8379
"tall abu rasin",36.9527778,41.1411111
"tuchondong",35.935415,128.460278
"mukura west",1.5666667,33.6166667
"bakcharang",14.509056,103.557445
"zaslaw",49.525328,22.257424
"rosberga",57.35,14.116667
"ungarie",-33.637772,146.976166
"lekati i",-2.6866667,13.8277778
"delyal k'oy",43.05,26.2333333
"standard umpstead",33.3730556,-92.6747222
"soksongdong",38.2569444,126.6727778
"radobycice",49.69659,13.396072
"goth sarai bachal",27.134296,68.320298
"amuvi",5.407165,7.873932
"radnitz",49.858021,13.604894
"sefid darak bon",37.08474,50.246273
"laussonne",44.969407,4.052723
"champaneri",25.966667,74.85
"ban latsa",21.033333,102.1
"phumi chruol",11.35,105.4
"banjar takmung kawan",-8.5498,115.3919
"cikulur satu",-6.5003,106.0635
"moriyani",32.272711,67.670752
"diskamajor",46.85264,17.463697
"morindo santana",8.886492,-76.158888
"stogovci",46.6969444,15.8461111
"brzohode",44.366944,21.276944
"kaguso",-3.4666667,152.2333333
"svyetlen",43.3166667,26.2833333
"pehleng",6.8680556,158.1594444
"farkil",11.3166667,19.1166667
"mukenda",-13.3,23.3666667
"chefe nivinho",-15.0438889,36.2413889
"toteali",32.793056,74.809722
"khazineh-ye `olya",30.7204,49.5351
"dharmahata",24.3,88.8
"wetakara",-8.6741,122.2515
"biterfo",11.4,39.083333
"komarskiy",51.598056,120.024722
"malyy ruchey",59.666667,34.2
"fougayroles",44.018788,3.350619
"kwelo",8.65,-10.95
"bauravilla",51.605,-9.2713889
"escuela tinavita",6.32946,-72.824575
"dangjindong",37.024444,127.441111
"kadagi",34.611531,66.994245
"sidi jabeur",32.389518,-6.420946
"peake",-35.366667,139.95
"phumi krang sla",11.2666667,105.4166667
"el coholle",4.85,46.5166667
"lugogo",-5.483333,28.983333
"tuxtla colorada",18.466667,-95.3
"stornarella",41.25,15.733333
"petroaia",44.366667,23.5
"ganju tahir",30.497222,73.75
"chu mai",20.8,105.816667
"sanchang",31.894722,121.237222
"ulsvik",59.854444,10.677222
"bon garand",47.280596,-1.695598
"terebreno",50.7199,35.5112
"char bolagh",36.767413,66.705545
"havadto",46.433333,24.8
"urengoy",65.966667,78.366667
"tingchiutzupu",23.5,120.1833333
"andryush",55.3014,53.6367
"parrita",9.52012,-84.322487
"kayutsahin",12.252557,-71.683288
"polumyza salevere",58.69,23.5980556
"nazlet hamid",26.7833333,31.4333333
"palmar de los angeles",-19.05,-60.35
"sardar dinar khan",29.898966,67.091863
"flickerville",41.22,-87.9561111
"anguktong",37.7466,128.828
"laowocao",29.343055,110.17011
"suystamo",61.916667,31.15
"la amelia",22.5166667,-83.5
"ortega forest",30.2613889,-81.7108333
"kayhauserfeld",53.166667,8.066667
"estabel",33.5361111,35.4611111
"lianmaokeng",26.0175,114.782222
"sahao",26.2139,79.3241
"sabana quemada",19.0833333,-71.5666667
"ban konpok",20.200556,101.368333
"rindlberg",48.616667,14.783333
"brookfield east",34.8533333,-82.2905556
"san jose de ciruelar",17.233333,-99.666667
"itabirinha",-18.533333,-41.25
"kattendorf",53.85,10.016667
"klein jagodnen",53.914567,21.716581
"gresaubach",49.45,6.9
"ban thale nok",9.433333,98.433333
"ahmad mardeh",36.147,46.7132
"togzar",35.132505,69.059771
"wangabum",25.95,96.9833333
"mahamaditta",6.1333333,80.65
"curmi",35.878333,14.471944
"ghuchzamin",34.529097,67.604754
"deli re'is kahnow",30.28,51.802778
"vega",-8.428128,20.737481
"shur dar",33.5743,49.0496
"villemarechal",48.267005,2.866862
"kani chenar",35.515,46.008333
"maypangdan",11.651944,125.450278
"bekao ii",7.9,16.0833333
"siaira",34.504312,-4.031606
"rabat zeyd",34.006828,63.801005
"nagy pal telep",46.429592,18.193017
"tan trai thuong",17.033333,107.083333
"suwarapola",6.8,79.9
"hacienda humaya",-11.1,-77.4166667
"zafarwala khu",31.425,73.827778
"tkispiri",41.25,44.2166667
"gross ludershagen",54.283333,13.066667
"kampong chikus",4.066667,101.116667
"hongtoujin",27.849683,120.306298
"allemont",50.716667,3.716667
"xiaojiaokeng",24.066389,112.536111
"lammerweg",52.969662,7.153682
"ein sara",32.988295,35.093203
"dansule",6.635278,124.586944
"akotuako",5.85,-0.45
"ban khlong seni wong",13.921222,100.303278
"wazareh",31.390963,69.899448
"awhitu central",-37.083333,174.583333
"baiqiwei",23.156389,114.884771
"pitorai",26.75,70.933333
"teisoara",47.833333,26.616667
"paramnagi",39.4736111,126.7916667
"ta'ib khel",32.977046,67.778093
"popitten",53.934479,19.55813
"samuxlu",40.508333,47.169167
"shingjon",41.1166667,20.0166667
"hobersberg",48.733333,13.5
"mollapattan",23.0166667,91.0
"limonov",43.6666667,27.7833333
"bilyun mahiyan",28.738889,74.663889
"kalateh-ye `abdul",34.106767,59.176634
"ssuanchen",30.898333,119.653611
"thunderbird valley number two",33.6152778,-112.1122222
"yttertallmo",63.666667,17.95
"dashuiyuan",25.113133,116.647269
"nipixu",26.940833,111.256111
"san alberto",-26.8,-54.983333
"paddys flat",-28.733333,152.416667
"bad voslau",47.966667,16.2
"intelwakondre",3.3666667,-55.4166667
"la font",45.616667,3.6
"sitio neno bordinhao",-25.8229,-49.1285
"corgo de sao domingos",37.712722,-8.678376
"mankanabo",40.917486,39.292389
"gaj policzko",51.038262,19.936502
"koydinovo",56.3892,36.0447
"tunanen",61.816667,31.083333
"oulad djilali",35.9786111,0.78
"kukulamajor",46.288611,19.152769
"sengoro",-8.633333,117.75
"purshikha",58.1822,36.3852
"bid meshk",29.038611,56.233611
"dentema",10.4,-14.4833333
"andranonampanga",-17.7166667,47.9333333
"wesley center",39.9588889,-98.3247222
"ru kol",36.589722,71.408056
"collepizzulo",41.65,13.816667
"minuwangete",7.7166667,80.25
"paltapunta",-20.9666667,-65.7666667
"smolchev-malinovskiy",44.863333,40.429167
"roba butta",6.816667,40.766667
"butuyu",-3.4,33.3
"angon",3.75,11.35
"wetelia",-1.933333,21.333333
"tsavongo",-16.8333333,44.6166667
"cha cafucha",-9.308046,19.592174
"humaerh",51.883333,126.5
"qasrunah",36.7147222,43.0055556
"phumi chan ta ngoy",13.5666667,106.05
"qarah kilisah",35.85,36.0333333
"gunungsimeut",-6.607778,107.001944
"konghyonjilli",38.353333,128.508056
"subzin",53.9,12.35
"pangzhangzhuang",37.262222,116.536667
"gluhavica",43.06,20.385
"ban ti pong",6.314833,101.065222
"sezimovo usti",49.377523,14.702868
"tongzhongkeng",24.394722,117.085833
"kouei fan",22.15,106.166667
"cesarea",40.7108333,-82.4819444
"sina-deye",12.8333333,3.3166667
"petropavl",54.875278,69.162778
"ronneter",51.183333,6.4
"du phodrang",27.4833333,89.9
"banner crest",39.2355556,-121.0180556
"esh-sh`eitiyah",33.2,35.2666667
"twindorasi",6.6166667,-0.7833333
"magado",0.6166667,38.05
"galaha town",7.2,80.6661111
"tzoudene",30.762075,-7.863146
"matagguin",16.9,121.266667
"khak-e kohneh",32.752237,67.028051
"holmvik",64.466667,14.166667
"kembangjati",-8.127222,110.774167
"bar fuladi",34.084395,68.130447
"crombrue",50.65,3.25
"akromanto",5.9833333,-2.15
"songjangni",41.0647222,126.7405556
"puanting",25.766667,104.65
"laczka",52.137033,21.951309
"vallered",57.95,12.05
"gontalde",43.111042,-8.901819
"bishqem",41.0702778,19.8663889
"bruchen",51.016667,7.733333
"yolluyazi",39.680589,43.015967
"yonsukol",41.9686111,129.0841667
"yilaha",48.833333,125.166667
"awund",35.474953,69.871144
"negar khatun",35.1187,48.9255
"bucerias",18.35,-103.483333
"burtons shop",37.13,-81.4416667
"mudbidri",13.083333,74.983333
"yastiktepe",39.665249,39.264185
"puntong",5.0623,97.2205
"pano oulema",11.4,-4.2833333
"tatenka vtoraya",53.45,29.2
"al hajj mahdi al `ubayd",31.2,45.55
"malenzo",-7.954374,21.476036
"ban sop nong",19.381972,98.973834
"datangkeng",25.328773,115.187253
"gallingen",54.161117,20.828064
"castrovega de valmadrigal",42.323397,-5.286962
"amuarib",42.413117,46.84623
"buntrak kidul",-7.0928,108.9773
"chimoto",-12.4333333,27.8333333
"gredica",44.1911111,18.1230556
"osiek piaseczny",52.798767,19.940798
"nashlavcha",48.467222,27.584444
"longuro",1.766667,114.9
"dhani bakhsh banglani",28.369234,68.599885
"nam bawtaw",21.9333333,99.6666667
"arrunada",43.32084,-6.929395
"burbunu",35.987099,71.543099
"lojtved",55.098545,8.976111
"goroshkiv",49.24821,29.902702
"kichom",8.9347222,-13.1536111
"qal`at satyage",34.7166667,45.4666667
"zira nawan",31.135386,72.698942
"gumni",39.1458333,125.6313889
"schoonauwen",52.012533,5.175078
"gboga",6.85,2.85
"huajiangping",32.164421,107.218463
"korekozovo",54.320057,36.180709
"kawaharayama",31.333333,130.333333
"clear prairie",56.583333,-119.5
"bachunai",55.8666667,23.3333333
"hurstmonceaux",50.883333,0.333333
"kolongalona",14.0333333,0.1833333
"kampong banggol onggok",5.516667,100.716667
"bena-tshiloba",-6.416667,23.216667
"meladen",10.4166667,49.85
"xiamawo",29.062152,102.665456
"hidden cove number 3",40.6666667,-111.9233333
"kadukaso",-6.2944,105.991
"ouro leinde",9.2166667,14.05
"lupya",61.552479,48.318466
"carneda",42.466667,-8.116667
"mulyoagung kidul",-8.2036,112.8671
"suyari",35.669794,128.651543
"pyrkhovshchina",54.6333333,29.3833333
"balimila",18.25,82.133333
"slastorp",58.2,15.15
"yaqub shah basti",24.9956,67.047
"shilhin",12.5166667,54.3166667
"mantucclla",-13.5666667,-72.1833333
"akawi",-15.4666667,23.0666667
"ain et tine",33.5019444,35.6408333
"okletacko polje",44.052778,19.573889
"iriama",5.695502,5.716758
"bicorp",39.132148,-0.787202
"gross sauerken",53.826726,19.762146
"kaopaihsu",25.489589,115.608246
"nabhane",35.95,36.4166667
"latuda",39.7038889,-110.9452778
"tatta vasiran",31.641667,74.151389
"timoshikhina",57.46252,29.002426
"el mouagene",36.499444,8.265
"lazar bouga",39.3333333,22.45
"ozinkhi",51.1786,49.6769
"khan ahmad hesari",36.2,48.383333
"la comas",25.466667,-98.7
"ap thang binh",10.116667,106.033333
"basti chaudhary talib",29.151226,71.109314
"zhuaiwan",34.692215,109.156793
"qul taq",37.073561,66.762765
"pillhofen",48.483333,11.916667
"la chacona",16.783333,-93.166667
"gaylionyay",56.0563889,24.0694444
"koyuga",-36.216667,144.9
"djurumudi 2",-6.135,106.671111
"muruhuma",-3.7333333,31.0333333
"verkhniy kungur",57.16591,56.852895
"plogastel",47.983333,-4.266667
"onyue",7.0458,8.0596
"xucuru",-8.25,-36.6
"garai payin",35.299653,72.023529
"borgo vodice",41.333333,13.1
"nizhniy yenangsk",59.991196,46.405768
"diomb i",14.6833333,-16.3
"damulan",-7.435278,110.260833
"chalk",33.8783333,-100.2230556
"pabuaran kebonjahe",-6.639167,106.795833
"umbuyi",-6.1166667,39.3666667
"songjianghe zhen",42.185903,127.478946
"legokkuya",-7.101,106.9714
"ilya-vysokovo",56.936375,43.044167
"west sinton",28.0288889,-97.6727778
"ban sa ngao",18.081643,101.946345
"mbanenvila",1.7333333,10.0166667
"ghawcqole",34.39195,68.08709
"kustersgreuth",49.8,10.8
"lefino",43.949444,132.395
"kalaydzhilari",43.0333333,26.0333333
"bay bachah kamar",36.024244,67.281028
"zawaran",32.948588,67.523108
"nazaret",44.8072222,17.1908333
"lekawka",49.954194,21.036049
"rier",30.991752,102.583305
"panyukovo",55.78493,35.398955
"mazneva",53.077766,34.953279
"myongamdong",38.2166667,125.2666667
"grabczyn",53.880595,16.640717
"bolinchuan",40.943611,124.576667
"shihtahsiang",23.8333333,120.5333333
"koprivnica",44.1055556,18.0941667
"mahmud galal",28.4666667,30.85
"nagla thakursingh",27.1656,79.3943
"plodorodnoye",46.743663,41.103832
"cimunaka",-6.7775,107.455556
"barbee",41.2908333,-85.7122222
"fulouchong",26.635278,112.326389
"kon klong ye",14.183333,108.383333
"tacote",22.35,-105.516667
"hariz",40.684903,35.496074
"dahr `aqlin",33.6833333,35.4666667
"lennartsfors",59.316667,11.916667
"tutandi mohri",34.225301,73.223451
"tiruppirambiyam",11.0,79.333333
"pumpuk",-7.3076,112.3991
"yuryakh-terde",64.566667,143.2
"ceacu-valea plopului",44.266667,27.25
"doremurey",5.9833333,80.6833333
"shixixiachen",29.81159,120.934326
"le chateau caleyere",44.583333,6.483333
"powassan",46.066667,-79.35
"diamentina",-14.416667,-56.45
"bosque calderon",4.641627,-74.060232
"mordar keshan",36.4629,59.5054
"wangwuqiao",32.544444,114.614167
"okenijo",8.45,4.833333
"el treinta y seis",4.650509,-73.909397
"jiunde di basti",28.709503,70.255012
"ternaushka",50.891667,38.763889
"vechnyy khutor",52.4606,48.2036
"hoan ha",21.783333,106.166667
"jixiwo",25.557312,115.900018
"zimovye kulyuka",65.45,161.7
"cukengtan",28.603056,120.859722
"muang sen",14.1,105.783333
"cheridyevskiy",45.414444,40.728056
"dak kiap dok",15.133333,107.65
"kala-minar",33.745833,68.385556
"fitinino",54.547395,36.517988
"ban don chuan",12.227417,102.507778
"obopo",5.05,-2.1833333
"vatich",47.340833,28.621944
"piyadigama east",5.9666667,80.3666667
"qala niaz beg",35.725082,64.919731
"bir el aabeidate",36.5,38.35
"beleutova",55.503444,37.739054
"podberezye",53.7863889,30.0797222
"ciochowice",50.42883,18.521427
"nazlat abu as safa'",27.9,30.75
"cobor",-7.856944,111.100833
"el silencio grande de las marias",8.8902778,-80.1980556
"saint-maurice-de-pionsat",46.066667,2.6
"kusey",52.566667,11.083333
"ouendi",9.9225,-13.8869444
"ichihara",35.516667,140.083333
"aannkaoui",35.6,36.3833333
"sakhsat",42.680433,44.067716
"podkormolye",51.803631,25.51515
"masimbara",8.4166667,-12.95
"leigou",35.269781,105.642805
"houlingtiao",35.323636,111.047841
"krotkovo",53.8586,52.1278
"kolonia ortel ksiazecy",51.973171,23.270549
"trokinki",54.7666667,25.8666667
"tengzhai",19.3453,109.974336
"shirdadkheyl",34.064722,68.765278
"ankavandrakely",-18.5833333,45.8833333
"noisement",48.566163,2.565137
"kanamuji",36.5653,129.3123
"unguan kutare",9.966667,11.616667
"porez",56.6421,50.2539
"caosan",44.03419,130.961364
"bung phing",16.666667,99.933333
"cortijo de los olivos",37.5,-3.583333
"kalateh-ye `abed",36.106685,58.912642
"schiessnig",50.678363,14.579112
"pringi",59.5394444,24.7938889
"pont-du-bois",47.971044,6.125959
"rwarama",-2.6872222,30.2227778
"kilch",27.954036,68.213501
"nagrak 5",-6.983611,107.326667
"san paolo di civitate",41.733333,15.25
"montmin",45.803206,6.264099
"rzyska",52.383967,21.235952
"berva",51.9833333,27.6
"qassem",32.616667,48.283333
"pekan gunung meriah",3.1194,98.7
"tanza",4.2,22.9
"kufur hishma",29.1705556,30.7658333
"knjeza",43.5,24.0833333
"metevbashevo",54.316667,54.25
"maksenyit",12.383333,37.55
"midjendjeni",-11.9091667,43.4761111
"impasse",12.0591667,-15.4961111
"onashkozero",60.866667,36.433333
"buwaiswa",0.9166667,33.1333333
"spili",35.2188889,24.5361111
"kotanguiza",5.8166667,20.45
"darreh-ye razageh",32.208889,50.249167
"lixiaao",24.989167,112.365556
"sibindiguili",14.2833333,-10.6
"tokpudong",39.7666667,127.2333333
"okuedafe",5.681971,5.945139
"lasenitz",49.07414,14.970169
"kili khial muhammad",31.331299,68.930674
"tiber",35.1783333,-120.6175
"godamassi",5.348461,-3.884215
"aribe-es-suk",14.35,44.3
"tishuiya",36.55,110.383333
"hawangsin",35.9675,129.290556
"kalkala",33.360306,67.354711
"kiupasan",-9.4275,124.608611
"abdul qadir sanjrani",26.130772,68.67954
"daryat koruna",34.262459,71.547867
"jamdad-e chap",34.308198,66.407703
"bourgueil",47.283333,0.166122
"sare saliu",11.5666667,-14.8333333
"borsheti",19.833333,72.85
"maricka",44.8588889,16.8522222
"buenavesta",18.583993,121.137776
"khan muhammad khosa",28.0041,68.223448
"kalukondayawa",6.95,80.0333333
"leppalahti",60.666667,24.416667
"kareze kalaghi",32.935511,61.931646
"tesuque pueblo",35.8025,-105.975
"matapasaingo",-9.6211,119.5448
"sassadkoti",35.962617,68.700653
"tanjolli",35.383611,126.87
"kruengdjuli",5.2284,96.6953
"naungmo",24.1333333,96.9166667
"annarotte",47.866667,15.383333
"sangkrek",-7.845278,110.102222
"cluain aodha",53.4116667,-6.4441667
"usagre",38.35,-6.166667
"golabkhvoran",37.321944,49.385833
"katumwa",-15.4833333,23.15
"qwilk",47.5,14.15
"howz-e shah-e sofla",37.763042,70.485608
"dinh xuan",14.033333,108.8
"vervan",38.297167,42.264923
"stary laz",49.308183,13.172403
"zugu teni",11.261602,4.517459
"ekinveran",41.583333,34.8
"dzhaparidze",41.4555556,46.1430556
"hsiangninghsien",35.979829,110.82211
"feroz lak",27.294548,68.326067
"la bouille",49.35,0.933333
"trubinka",57.474611,41.298975
"tall sanam",36.1605556,42.3230556
"oringe",55.000051,11.911137
"darien",3.930645,-76.484811
"doringkraal",-31.033333,26.433333
"debiec",51.309458,18.695248
"keneshken",66.866667,171.7
"ndouege",-8.468735,20.169247
"nulbunae",36.2758,129.1788
"corofin",52.9477778,-9.0630556
"mianapura khurd",32.493387,74.520047
"sabatan",-7.586111,110.174167
"jeghanab pa'in",38.779722,47.116389
"sanbarabougou",13.1,-11.85
"purici",43.5133333,18.9091667
"overhill",38.9619444,-80.1516667
"kaybiller",40.396479,31.147896
"sartang",36.626,45.4952
"staryy ugrinov",48.95124,24.372323
"caserio los centenares",38.083333,-2.733333
"ournaye",11.2333333,15.3
"goth hasil palari",25.260437,67.538269
"plantsville",41.5836111,-72.8927778
"trijebina",43.212222,19.929444
"chegerd",27.0842,61.5568
"vieux-fort",15.95,-61.6833333
"goth darya khan lashari",24.782504,68.395284
"chateau d'ancelles",44.618144,6.192861
"kabandungan kulon",-6.653889,107.205
"krajan lama",-6.9723,110.3062
"ngumben",-6.7625,111.7027
"agouebou",9.3333333,1.1333333
"san idefonso",16.333333,-96.5
"maast-et-violaine",49.281905,3.449524
"umnga flats",-31.437299,28.366718
"sangyi gongshe",31.6,95.0
"biezany",52.934247,20.166904
"al aroussiyine",31.899483,-9.001846
"cotmadi",5.5185,95.4146
"tahuaping",31.229444,116.212222
"detjatina",57.610851,27.470237
"estancia la colorada",-16.9333333,-60.4833333
"kolonie breslack",52.033333,14.7
"aguarai",-21.4666667,-63.5166667
"swatki",54.75,27.0833333
"laplegyay",55.5333333,22.7
"kalamon",9.822854,-3.165327
"norastrom",62.866667,18.033333
"chaggai",30.802,97.102
"villarraso",41.891884,-2.209623
"yanlingtou",27.913801,118.442537
"iyai",7.4608333,-9.2716667
"dania beach",26.0519444,-80.1441667
"prauliai",55.1166667,24.2833333
"prye",46.952855,3.311992
"snedekerville",41.8947222,-76.8008333
"robison",-24.2341667,31.9833333
"khannika",59.561014,28.155346
"borj qaqan",33.7883,49.4869
"quri darband",37.609734,57.600288
"gangachin",37.7559,44.6563
"panedaw",20.5833333,92.8666667
"nantifa",5.5833333,-0.6333333
"totea de negreni",44.866667,23.6
"el fririne",29.56,-9.65
"makulubita",0.5833333,32.4166667
"atarasquillo",19.325833,-99.471944
"sandalash",55.972778,58.919167
"urbanizacion rincon de ipanema",1.619024,-75.603658
"mazhar",40.4116667,20.0944444
"los quinitos",5.283333,-74.066667
"beytil'",37.831657,41.828282
"tieniumiao",33.574722,112.800278
"yabia",2.616667,22.666667
"suudong",39.6833333,125.75
"kyalr",39.0613889,46.2758333
"ozorya",42.051667,47.450556
"lamacan",10.026,123.6008
"lushchevo",61.14819,44.725518
"mandian kounda",12.7833333,-14.75
"v. maguengue",-24.6463889,34.1022222
"muhammad zarkun",30.040725,68.986545
"walobah",-8.083333,139.633333
"idlewilde",38.85,-76.4963889
"tobai",43.016667,144.916667
"uyang",37.9142,127.7093
"dagwachi",10.500966,6.914473
"simpangmampree",5.1229,96.8398
"bankul'",34.4225,68.255556
"kpukpur",7.183333,8.65
"cercio",42.75,-8.116667
"plesenskoye",55.385526,36.545341
"banneuo",7.073432,-8.25311
"corzos",42.222074,-7.017431
"leninskiy luch",55.4333333,28.6166667
"roziwali",32.816944,71.932778
"yegit",40.083333,29.6
"loubac",14.7615,121.1843
"walmore",43.1213889,-78.9313889
"hsiaossukoutsun",40.880556,118.625556
"jaryeh",32.382988,65.135312
"afdeling delapah",3.2056,99.2142
"hauz-i abdul malik",31.708889,54.455833
"gwangdeokri",38.079722,127.521667
"somea",0.733333,28.833333
"ximajuleu",14.8,-90.85
"porikkol",37.6969,127.5601
"bahman khan",28.440025,54.3948
"parkkino",69.551299,31.209983
"ruit auf den fildern",48.733333,9.233333
"saychek",55.816667,155.716667
"durrloh",50.15,12.133333
"ignattsevo",56.916667,41.183333
"aderutu",2.3,33.6166667
"jambangah",-8.162252,112.73821
"shine shabyyn chzhisa",46.2833333,105.8666667
"cortella",42.816667,-7.233333
"kampung rambung",3.428,99.0491
"foumassa",9.8,-3.05
"sumamachi",35.666667,139.833333
"jabaloyas",40.240104,-1.408859
"luong ky",21.1,107.1
"selyayeva",55.3796,60.8585
"o. basualdo",-34.029945,-60.652004
"malpinari koyu",37.516667,38.15
"pezmatlan",20.9,-98.541667
"ban maeo huai yen",18.841111,98.503889
"monestier",44.772857,0.327715
"strong",33.1075,-92.3347222
"challa cruz",-18.4833333,-67.4
"exo nifi",36.5666667,22.4666667
"zapindonga",8.485151,-76.269096
"wedesa",9.25,37.083333
"sokorola",11.4166667,-4.8
"kosturinzi",42.6,22.8333333
"kathaltari",23.0363889,90.4425
"mate ki nangre",32.350802,74.517212
"el machnaka",34.0833333,35.7666667
"freste",59.333333,10.333333
"wysocko male",51.607852,17.837378
"kachijae",38.7469444,127.5588889
"aelegrete",-21.383333,-54.75
"kayzertal",46.75,35.1
"hokpoe",6.0833333,0.3
"sassempte",8.9,1.0833333
"lanjab-i-bala",34.3693,49.3131
"caijiaban",30.566667,116.166667
"marian meadows",40.6636111,-111.9419444
"dardavaz",40.476758,-8.115884
"kampung bukit gapih",3.8351,102.3746
"kizoladio",-5.85,14.266667
"goth zarin khan",25.945251,68.865075
"darwekkai",33.983056,69.918611
"trilaukio",54.5122222,22.8983333
"goth maka",27.826212,68.69302
"makamba",-3.5091667,29.6683333
"saranwala dera",31.759722,74.105556
"chegah",33.7308,46.1952
"ban mae sun",19.155278,99.26875
"bojongawi kidul",-6.911667,107.687222
"romainho",41.626843,-7.777291
"badalyk",56.0982,92.9349
"tangkuantun",38.716667,116.916667
"tsujuni",-11.6597222,43.2613889
"partalian",2.634,98.751
"raamatu",58.0747222,25.0925
"amphoe chiang khaung",20.261248,100.404613
"qal`ah-ye khwajaha",34.995749,69.171803
"chipira",42.016667,143.283333
"neubensdorf",52.416667,12.35
"dak nan",14.883333,107.75
"gokstad",59.133333,10.233333
"parakh",35.285041,69.484925
"nuqaq",14.5666667,45.9833333
"salga",51.25,14.533333
"abonday",11.8666667,21.5166667
"montelobos",17.566667,-97.3
"malvern chase",17.8833333,-77.6833333
"el canafisto",7.6333333,-80.5333333
"kata mangyar",33.81872,69.787274
"plelan",48.431571,-2.217397
"Ðoai con",22.733333,106.533333
"endegarde",55.108435,12.062968
"zirovic",43.8763889,16.8683333
"loulou kwara",13.5666667,3.25
"vakhvayarvi",61.933333,30.716667
"al jabajib",16.9,43.7666667
"dunafured",47.31236,18.923068
"bu taheri",30.2426,49.9944
"bemaiky",-20.7,44.4166667
"kampong gong kemuntong",5.733333,102.516667
"kiselev log",52.9181,82.8038
"indzer payalah",33.634102,70.04067
"ban namchoam",20.430833,100.589167
"sotiyevka",48.029501,35.95055
"baixa do cerral",-6.233333,-42.133333
"palugahakotuwa",7.9333333,80.3666667
"pediske",54.4,23.4833333
"miran kalat",28.45,65.4635
"lendequintana",43.397764,-6.695598
"saint-pair",48.813004,-1.568159
"kampong bukit kabu",5.332395,100.761409
"maltha",35.4213889,-118.9963889
"abyek",36.03993,50.531015
"fort mcdermott",30.6705556,-87.9172222
"taligtig",13.6607,123.1633
"bluff hill",-17.7697222,30.9802778
"tomb-e boland",29.949722,52.122222
"bartyakoba",15.6666667,0.5
"kampung ayer denak",4.351,101.0125
"zallc",42.706389,20.501667
"zoveyd",31.113611,49.330278
"kesselring",39.5861111,-77.4083333
"nieglowice",49.710966,21.462003
"descanso junction",32.8411111,-116.6119444
"laozhuanghao",36.028746,106.908525
"leppneeme",59.5497222,24.8516667
"wanggangji",34.394444,116.972222
"monte claro",-13.233333,-39.866667
"baho",-12.066667,15.666667
"barabato",9.5030556,138.1283333
"kafr el-dabbusi",31.1833333,31.5
"khuri",26.9,74.133333
"unonio",-6.6333333,39.1833333
"lingam daya",5.4403,95.413
"wa glatin",-3.243487,126.687466
"chal-e bard",32.775833,49.292222
"novyy bor",66.722464,52.308506
"bankja",42.7,23.1333333
"muang champhon",16.433333,105.2
"pish-e puzeh",34.757685,66.777957
"saint-riquier-es-plains",49.822843,0.666348
"faulx",50.416667,5.0
"akresi",5.666422,-3.078209
"al humarah",14.4144444,43.4986111
